time,x,z,theta_deg,vx,vz,omega,cg_x,cg_z,target_x,target_z,ax_cmd,throttle,thrust,theta_control_term,omega_control_term,position_control_term,velocity_control_term,theta_ddot,ax_saturated
8.2,1.4773749792611922e-05,1.0,9.962458496226409e-05,-2.376430788125553e-05,0.0,2.6182199335738987e-06,1.5208444048492787e-05,1.249999999999622,0.0,1.0,2.0031432268008225e-05,0.39999999999999997,14.715,4.868575665868149e-05,1.3091099667869493e-05,2.9547499585223844e-05,-7.12929236437666e-05,-1.2812495645601959e-05,0
8.21,1.4538109857026168e-05,1.0,0.00010105130429001988,-2.3563993558575448e-05,0.0,2.490094977117879e-06,1.4979029350349818e-05,1.2499999999996112,0.0,1.0,2.0217697176189893e-05,0.39999999999999997,14.715,4.93829832522745e-05,1.2450474885589395e-05,2.9076219714052335e-05,-7.069198067572634e-05,-1.2535598274544807e-05,0
8.22,1.4304491691158031e-05,1.0,0.00010240619993029538,-2.3361816586813548e-05,0.0,2.364738994372431e-06,1.4751323031967605e-05,1.2499999999996008,0.0,1.0,2.039233876443636e-05,0.39999999999999997,14.715,5.0045110170698776e-05,1.1823694971862155e-05,2.8608983382316063e-05,-7.008544976044065e-05,-1.2262366452174991e-05,0
8.23,1.407291275916634e-05,1.0,0.00010369083738611564,-2.3157893199169184e-05,0.0,2.242115329850681e-06,1.452534938830053e-05,1.2499999999995905,0.0,1.0,2.0555625033135514e-05,0.39999999999999997,14.715,5.067290246305697e-05,1.1210576649253404e-05,2.814582551833268e-05,-6.947367959750755e-05,-1.1992787188952641e-05,0
8.24,1.3843389389677962e-05,1.0,0.00010490676123288336,-2.295233694883783e-05,0.0,2.1221874579611545e-06,1.4301131487457045e-05,1.249999999999581,0.0,1.0,2.0707820173934292e-05,0.39999999999999997,14.715,5.126711495128609e-05,1.0610937289805772e-05,2.7686778779355923e-05,-6.885701084651349e-05,-1.1726846638479648e-05,0
8.25,1.3615936802206977e-05,1.0,0.00010605549519771286,-2.2745258747098488e-05,0.0,2.004918991576358e-06,1.4078691197464995e-05,1.2499999999995717,0.0,1.0,2.0849184589927765e-05,0.39999999999999997,14.715,5.182849226892747e-05,1.002459495788179e-05,2.7231873604413955e-05,-6.823577624129546e-05,-1.1464530126921613e-05,0
8.26,1.3390569133194986e-05,1.0,0.00010713854224350505,-2.253676690119921e-05,0.0,1.890273690307142e-06,1.3858049212678763e-05,1.249999999999563,0.0,1.0,2.0979974916541516e-05,0.39999999999999997,14.715,5.235776890221347e-05,9.45136845153571e-06,2.6781138266389972e-05,-6.761030070359764e-05,-1.1205822181853295e-05,0
8.27,1.3167299461674648e-05,1.0,0.00010815738465759781,-2.2326967152033796e-05,0.0,1.778215468488609e-06,1.3639225079829638e-05,1.2499999999995546,0.0,1.0,2.1100444043081233e-05,0.39999999999999997,14.715,5.2855669233390284e-05,8.891077342443044e-06,2.6334598923349296e-05,-6.698090145610139e-05,-1.0950706560538306e-05,0
8.28,1.2946139834558618e-05,1.0,0.00010911348414483007,-2.2115962711602983e-05,0.0,1.668708402883226e-06,1.3422237223720808e-05,1.2499999999995466,0.0,1.0,2.1210841134922017e-05,0.39999999999999997,14.715,5.332290758619759e-05,8.34354201441613e-06,2.5892279669117236e-05,-6.634788813480895e-05,-1.069916627764589e-05,0
8.290000000000001,1.272710129155608e-05,1.0,0.00011000828192486054,-2.1903854300253762e-05,0.0,1.5617167401067672e-06,1.320710297256853e-05,1.2499999999995393,0.0,1.0,2.13114116563122e-05,0.39999999999999997,14.715,5.376018827342749e-05,7.808583700533836e-06,2.545420258311216e-05,-6.571156290076129e-05,-1.0451183632414794e-05,0
8.3,1.2510193889719174e-05,1.0,0.00011084319883358566,-2.169074018369064e-05,0.0,1.4572049037826192e-06,1.2993838582991075e-05,1.2499999999995322,0.0,1.0,2.1402397393766165e-05,0.39999999999999997,14.715,5.416820564648663e-05,7.286024518913096e-06,2.502038777943835e-05,-6.507222055107192e-05,-1.020674023527089e-05,0
8.31,1.2295426727621644e-05,1.0,0.00011161963542850405,-2.147671620975298e-05,0.0,1.3551375014299102e-06,1.2782459264647112e-05,1.2499999999995257,0.0,1.0,2.1484036480020908e-05,0.39999999999999997,14.715,5.4547644146887005e-05,6.775687507149551e-06,2.459085345524329e-05,-6.443014862925894e-05,-9.965817033903444e-06,0
8.32,1.2082807969172116e-05,1.0,0.00011233897209787821,-2.126187584495277e-05,0.0,1.2554793310908758e-06,1.2572979204525306e-05,1.2499999999995195,0.0,1.0,2.1556563418532757e-05,0.39999999999999997,14.715,5.489917835959245e-05,6.277396655454379e-06,2.4165615938344233e-05,-6.37856275348583e-05,-9.728394338810392e-06,0
8.33,1.1872344867064441e-05,1.0,0.00011300256917354708,-2.104631021076744e-05,0.0,1.1581953877027719e-06,1.2365411590886883e-05,1.2499999999995137,0.0,1.0,2.1620209108489638e-05,0.39999999999999997,14.715,5.522347306814923e-05,5.790976938513859e-06,2.3744689734128883e-05,-6.313893063230233e-05,-9.49445184831593e-06,0
8.34,1.1664043785867615e-05,1.0,0.00011361176704724608,-2.0830108119682544e-05,0.0,1.0632508692196126e-06,1.2159768636863101e-05,1.2499999999995084,0.0,1.0,2.167520087031639e-05,0.39999999999999997,14.715,5.552118331153073e-05,5.316254346098063e-06,2.332808757173523e-05,-6.249032435904763e-05,-9.263968673070609e-06,0
8.35,1.1457910224757822e-05,1.0,0.00011416788629029424,-2.061335611097938e-05,0.0,9.706111824889066e-07,1.1956061603709525e-05,1.2499999999995037,0.0,1.0,2.172176247164965e-05,0.39999999999999997,14.715,5.579295444262762e-05,4.8530559124445325e-06,2.2915820449515645e-05,-6.184006833293813e-05,-9.036923360037977e-06,0
8.36,1.1253948839895194e-05,1.0,0.00011467222777651106,-2.0396138486262882e-05,0.0,8.802419488885267e-07,1.1754300823719114e-05,1.2499999999994993,0.0,1.0,2.1760114153760766e-05,0.39999999999999997,14.715,5.60394221883164e-05,4.401209744442633e-06,2.2507897679790388e-05,-6.118841545878865e-05,-8.813293915977316e-06,0
8.370000000000001,1.1052163466447942e-05,1.0,0.00011512607280822852,-2.0178537344725274e-05,0.0,7.921090097287536e-07,1.155449572279618e-05,1.2499999999994953,0.0,1.0,2.1790472658404284e-05,0.39999999999999997,14.715,5.6261212711040454e-05,3.9605450486437674e-06,2.2104326932895883e-05,-6.0535612034175824e-05,-8.593057830426895e-06,0
8.38,1.0852557140266529e-05,1.0,0.00011553068324526644,-1.996063261814123e-05,0.0,7.061784314244846e-07,1.1356654842693325e-05,1.2499999999994917,0.0,1.0,2.18130512550711e-05,0.39999999999999997,14.715,5.645894267183931e-05,3.530892157122423e-06,2.1705114280533058e-05,-5.9881897854423694e-05,-8.376192098195828e-06,0
8.39,1.0655132119210624e-05,1.0,0.0001158873016367426,-1.974250210559052e-05,0.0,6.224165104425264e-07,1.1160785862913523e-05,1.2499999999994886,0.0,1.0,2.1828059768625536e-05,0.39999999999999997,14.715,5.6633219294763214e-05,3.112082552212632e-06,2.1310264238421248e-05,-5.922750631677156e-05,-8.16267324137152e-06,0
8.4,1.0459889904131582e-05,1.0,0.00011619715135559127,-1.9524221507904265e-05,0.0,5.407897780288111e-07,1.096689562227955e-05,1.249999999999486,0.0,1.0,2.18357046073057e-05,0.39999999999999997,14.715,5.6784640432611284e-05,2.7039488901440555e-06,2.0919779808263163e-05,-5.85726645237128e-05,-7.952477330848277e-06,0
8.41,1.026683125951327e-05,1.0,0.00011646143673566685,-1.930586446183121e-05,0.0,4.612650047203284e-07,1.0774990140173035e-05,1.2499999999994835,0.0,1.0,2.1836188791067536e-05,0.39999999999999997,14.715,5.691379463393297e-05,2.306325023601642e-06,2.053366251902654e-05,-5.791759338549362e-05,-7.745580007384963e-06,0
8.42,1.0075956233774064e-05,1.0,0.00011668134321131201,-1.9087502573920535e-05,0.0,3.8380920464647875e-07,1.0585074637445444e-05,1.2499999999994815,0.0,1.0,2.182971198025291e-05,0.39999999999999997,14.715,5.702126121123399e-05,1.9190460232323936e-06,2.0151912467548128e-05,-5.72625077217616e-05,-7.541956502197023e-06,0
8.43,9.887264179232884e-06,1.0,0.00011685803745927244,-1.8869205454118005e-05,0.0,3.0838963962450854e-07,1.0397153557003324e-05,1.24999999999948,0.0,1.0,2.181647050456315e-05,0.39999999999999997,14.715,5.710761031032885e-05,1.5419481981225427e-06,1.9774528358465768e-05,-5.6607616362354014e-05,-7.341581657091433e-06,0
8.44,9.70075377174216e-06,1.0,0.00011699266754284269,-1.865104074907237e-05,0.0,2.349738230535942e-07,1.0211230584070234e-05,1.2499999999994789,0.0,1.0,2.1796657392319034e-05,0.39999999999999997,14.715,5.717340298078385e-05,1.174869115267971e-06,1.940150754348432e-05,-5.5953122247217114e-05,-7.144429944148872e-06,0
8.45,9.516423029990669e-06,1.0,0.00011708636305813027,-1.8433074175149182e-05,0.0,1.6352952361210547e-07,1.002730866612777e-05,1.249999999999478,0.0,1.0,2.1770462399989558e-05,0.39999999999999997,14.715,5.721919124739524e-05,8.176476180605273e-07,1.9032846059981338e-05,-5.5299222525447545e-05,-6.9504754849611226e-06,0
8.46,9.334269334479176e-06,1.0,0.00011714023528232812,-1.8215369551149286e-05,0.0,9.402476876249424e-08,9.845390032538183e-06,1.2499999999994775,0.0,1.0,2.17380720419717e-05,0.39999999999999997,14.715,5.724551818264874e-05,4.701238438124712e-07,1.866853866895835e-05,-5.464610865344786e-05,-6.759692069430093e-06,0
8.47,9.15428944617188e-06,1.0,0.00011715537732388732,-1.799798883072957e-05,0.0,2.642784806819332e-08,9.665476213851059e-06,1.2499999999994773,0.0,1.0,2.1699669620603856e-05,0.39999999999999997,14.715,5.7252917980107836e-05,1.3213924034096661e-07,1.830857889234376e-05,-5.3993966492188706e-05,-6.572053174134045e-06,0
8.48,8.976479524826646e-06,1.0,0.0001171328642744852,-1.778099213452353e-05,0.0,-3.9292683673147136e-08,9.487568060796641e-06,1.2499999999994775,0.0,1.0,2.1655435256396323e-05,0.39999999999999997,14.715,5.724191602867936e-05,-1.9646341836573568e-07,1.7952959049653292e-05,-5.334297640357059e-05,-6.387531980268193e-06,0
8.49,8.80083514700705e-06,1.0,0.00011707375336268564,-1.7564437781959565e-05,0.0,-1.0316800347582907e-07,9.311665762968356e-06,1.2499999999994782,0.0,1.0,2.160554591846238e-05,0.39999999999999997,14.715,5.7213028987706125e-05,-5.158400173791453e-07,1.76016702940141e-05,-5.2693313345878695e-05,-6.206101391165906e-06,0
8.5,8.6273513237793e-06,1.0,0.00011697908410919166,-1.734838232277494e-05,0.0,-1.6522901738748812e-07,9.137768867197139e-06,1.2499999999994789,0.0,1.0,2.1550175455133965e-05,0.39999999999999997,14.715,5.716676486283763e-05,-8.261450869374407e-07,1.72547026475586e-05,-5.204514696832482e-05,-6.027734049406635e-06,0
8.51,8.456022518097064e-06,1.0,0.00011684987848359187,-1.71328805682236e-05,0.0,-2.255063578815545e-07,8.9658762956202e-06,1.2499999999994802,0.0,1.0,2.148949462474635e-05,0.39999999999999997,14.715,5.71036230826308e-05,-1.1275317894077725e-06,1.6912045036194128e-05,-5.1398641704670803e-05,-5.852402353516691e-06,0
8.52,8.286842661877303e-06,1.0,0.00011668714106250519,-1.691798562197614e-05,0.0,-2.840303814167214e-07,8.795986363446898e-06,1.2499999999994815,0.0,1.0,2.1423671126576704e-05,0.39999999999999997,14.715,5.702409457583412e-05,-1.420151907083607e-06,1.6573685323754606e-05,-5.075395686592842e-05,-5.6800784742695315e-06,0
8.53,8.1198051727702e-06,1.0,0.00011649185918903061,-1.6703748910710372e-05,0.0,-3.4083116615941675e-07,8.628096796424398e-06,1.2499999999994833,0.0,1.0,2.1352869631921685e-05,0.39999999999999997,14.715,5.6928661849309476e-05,-1.7041558307970836e-06,1.62396103455404e-05,-5.011124673213111e-05,-5.51073437059137e-06,0
8.540000000000001,7.954902970626289e-06,1.0,0.0001162650031334108,-1.6490220214391156e-05,0.0,-3.959385098653305e-07,8.462204748005827e-06,1.2499999999994853,0.0,1.0,2.1277251815299644e-05,0.39999999999999997,14.715,5.6817799066547185e-05,-1.979692549326652e-06,1.5909805941252578e-05,-4.9470660643173467e-05,-5.34434180507829e-06,0
8.55,7.792128493663906e-06,1.0,0.00011600752625482034,-1.6277447696238158e-05,0.0,-4.493819279161134e-07,8.298306816223656e-06,1.2499999999994875,0.0,1.0,2.119697638576345e-05,0.39999999999999997,14.715,5.669197212673067e-05,-2.246909639580567e-06,1.5584256987327813e-05,-4.883234308871447e-05,-5.180872359131097e-06,0
8.56,7.6314737143401e-06,1.0,0.00011572036516419247,-1.6065477932380523e-05,0.0,-5.011906515074243e-07,8.136399060271085e-06,1.2499999999994902,0.0,1.0,2.1112199118310108e-05,0.39999999999999997,14.715,5.65516387443086e-05,-2.5059532575371218e-06,1.52629474286802e-05,-4.819643379714157e-05,-5.020297447713415e-06,0
8.57,7.472930154928126e-06,1.0,0.00011540443988799918,-1.5854355941197423e-05,0.0,-5.513936259845585e-07,7.97647701679415e-06,1.2499999999994929,0.0,1.0,2.1023072885374113e-05,0.39999999999999997,14.715,5.639724852903292e-05,-2.7569681299227924e-06,1.4945860309856252e-05,-4.756306782359227e-05,-4.8625883337400025e-06,0
8.58,7.31648890280469e-06,1.0,0.00011506065403290257,-1.5644125212343682e-05,0.0,-6.000195093219585e-07,7.818535715897413e-06,1.249999999999496,0.0,1.0,2.0929747688391305e-05,0.39999999999999997,14.715,5.622924306642277e-05,-3.0000975466097926e-06,1.463297780560938e-05,-4.6932375637031047e-05,-4.707716142099921e-06,0
8.59,7.162140625450092e-06,1.0,0.0001146898949511972,-1.543482773545977e-05,0.0,-6.470966707429577e-07,7.662569696865961e-06,1.249999999999499,0.0,1.0,2.083237068942083e-05,0.39999999999999997,14.715,5.6048055998614745e-05,-3.2354833537147885e-06,1.4324281250900184e-05,-4.630448320637931e-05,-4.555651873321547e-06,0
8.6,7.0098755851644365e-06,1.0,0.00011429303390696461,-1.5226504028565561e-05,0.0,-6.926531894761732e-07,7.508573023606618e-06,1.2499999999995026,0.0,1.0,2.0731086242812745e-05,0.39999999999999997,14.715,5.585411310556142e-05,-3.463265947380866e-06,1.4019751170328873e-05,-4.567951208569668e-05,-4.406366416884451e-06,0
8.61,6.859683653503062e-06,1.0,0.00011387092624286444,-1.5019193166137433e-05,0.0,-7.367168536450177e-07,7.356539299811135e-06,1.2499999999995062,0.0,1.0,2.062603592690956e-05,0.39999999999999997,14.715,5.5647832386540816e-05,-3.6835842682250887e-06,1.3719367307006124e-05,-4.5057579498412295e-05,-4.259830564184386e-06,0
8.620000000000001,6.7115543254343785e-06,1.0,0.00011342441154748742,-1.4812932806868337e-05,0.0,-7.793151592868616e-07,7.206461683844238e-06,1.2499999999995102,0.0,1.0,2.0517358575769934e-05,0.39999999999999997,14.715,5.54296241419405e-05,-3.8965757964343085e-06,1.3423108650868757e-05,-4.443879842060501e-05,-4.116015021156929e-06,0
8.63,6.565476733223272e-06,1.0,0.00011295431382319793,-1.4607759221110636e-05,0.0,-8.20475309498431e-07,7.0583329033593904e-06,1.2499999999995142,0.0,1.0,2.040519031090342e-05,0.39999999999999997,14.715,5.519989105528094e-05,-4.1023765474921546e-06,1.3130953466446544e-05,-4.3823277663331906e-05,-3.974890420565578e-06,0
8.64,6.421439660043256e-06,1.0,0.0001124614416543959,-1.4403707318001603e-05,0.0,-8.602242137040867e-07,6.912145269645117e-06,1.2499999999995184,0.0,1.0,2.028966457300508e-05,0.39999999999999997,14.715,5.495902827544381e-05,-4.301121068520433e-06,1.2842879320086512e-05,-4.321112195400481e-05,-3.8364273339593344e-06,0
8.65,6.27943155332054e-06,1.0,0.00011194658837612941,-1.4200810672271551e-05,0.0,-8.9858848704368e-07,6.767890691704797e-06,1.2499999999995228,0.0,1.0,2.0170912153679607e-05,0.39999999999999997,14.715,5.4707423499071576e-05,-4.4929424352184e-06,1.255886310664108e-05,-4.260243201681465e-05,-3.7005962833061697e-06,0
8.66,6.139440537813192e-06,1.0,0.0001114105322429914,-1.3999101550734755e-05,0.0,-9.355944498767417e-07,6.625560690072762e-06,1.2499999999995275,0.0,1.0,2.0049061227144506e-05,0.39999999999999997,14.715,5.444545705310609e-05,-4.677972249383709e-06,1.2278881075626385e-05,-4.1997304652204266e-05,-3.5673677523075296e-06,0
8.67,6.001454428428559e-06,1.0,0.00011085403659823557,-1.379861093846331e-05,0.0,-9.71268127399817e-07,6.485146410369634e-06,1.2499999999995322,0.0,1.0,1.9924237381902256e-05,0.39999999999999997,14.715,5.4173501977434146e-05,-4.856340636999085e-06,1.2002908856857118e-05,-4.1395832815389926e-05,-3.4367121973988633e-06,0
8.68,5.8654607427821164e-06,1.0,0.0001102778500430485,-1.3599368564644287e-05,0.0,-1.0056352493738056e-06,6.3466386365997615e-06,1.2499999999995368,0.0,1.0,1.9796563652371825e-05,0.39999999999999997,14.715,5.3891924107609475e-05,-5.028176246869028e-06,1.1730921485564233e-05,-4.079810569393286e-05,-3.308600058442289e-06,0
8.69,5.731446713500911e-06,1.0,0.00010968270660591691,-1.3401402928120569e-05,0.0,-1.0387212499582285e-06,6.210027804193665e-06,1.249999999999542,0.0,1.0,1.966616055047014e-05,0.39999999999999997,14.715,5.3601082157621164e-05,-5.193606249791142e-06,1.1462893427001822e-05,-4.0204208784361703e-05,-3.1830017691163965e-06,0
8.700000000000001,5.599399300274753e-06,1.0,0.00010906932591203,-1.3204741322615867e-05,0.0,-1.0705512676493925e-06,6.075304012798388e-06,1.249999999999547,0.0,1.0,1.953314609713428e-05,0.39999999999999997,14.715,5.330132780267934e-05,-5.352756338246963e-06,1.1198798600549505e-05,-3.96142239678476e-05,-3.0598877670084626e-06,0
